127.0.0.1 - - [18/Jun/2025:07:46:57 +0000] "GET / HTTP/1.1" 404 682
10.172.210.202 - - [18/Jun/2025:09:04:54 +0000] "GET /dms2/Login.jsp HTTP/1.1" 404 767
10.172.210.202 - - [18/Jun/2025:09:04:54 +0000] "GET /login HTTP/1.1" 404 765
10.172.210.202 - - [18/Jun/2025:09:04:54 +0000] "GET /home.htm HTTP/1.1" 404 768
10.172.210.202 - - [18/Jun/2025:09:04:54 +0000] "GET /sws/data/sws_data.js HTTP/1.1" 404 788
10.172.210.202 - - [18/Jun/2025:09:04:54 +0000] "GET /wcd/system.xml HTTP/1.1" 404 778
10.172.210.202 - - [18/Jun/2025:09:04:54 +0000] "GET /js/Device.js HTTP/1.1" 404 776
10.172.210.202 - - [18/Jun/2025:09:04:54 +0000] "GET /ptz.htm HTTP/1.1" 404 767
10.172.210.202 - - [18/Jun/2025:09:04:54 +0000] "GET /admin/login.jsp HTTP/1.1" 404 768
10.172.210.202 - - [18/Jun/2025:09:04:54 +0000] "GET /loginMsg.js HTTP/1.1" 404 771
10.172.210.202 - - [18/Jun/2025:09:04:54 +0000] "GNUTELLA CONNECT/0.6 " 400 675
10.172.210.202 - - [18/Jun/2025:09:04:54 +0000] "GNUTELLA CONNECT/0.4 " 400 675
10.172.210.202 - - [18/Jun/2025:09:04:54 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:54 +0000] "GET /login.html HTTP/1.1" 404 770
10.172.210.202 - - [18/Jun/2025:09:04:54 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:54 +0000] "GET /Home.do HTTP/1.1" 404 767
10.172.210.202 - - [18/Jun/2025:09:04:54 +0000] "Secure * null" 400 1772
10.172.210.202 - - [18/Jun/2025:09:04:54 +0000] "some invalid null" 400 1772
10.172.210.202 - - [18/Jun/2025:09:04:54 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:54 +0000] "GET /check_proxy.html HTTP/1.0" 404 776
10.172.210.202 - - [18/Jun/2025:09:04:54 +0000] "GET / HTTP/1.1" 400 763
10.172.210.202 - - [18/Jun/2025:09:04:54 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:54 +0000] "GET /admin_ui/mas/ent/login.html HTTP/1.1" 404 799
10.172.210.202 - - [18/Jun/2025:09:04:54 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:54 +0000] "GET // HTTP/1.1" 404 765
10.172.210.202 - - [18/Jun/2025:09:04:54 +0000] "GET /intruvert/jsp/admin/Login.jsp HTTP/1.1" 404 790
10.172.210.202 - - [18/Jun/2025:09:04:54 +0000] "GET /commoncgi/servlet/CCGIServlet?ApHost=PDT_InterScan_NT&CGIAlias=PDT_InterScan_NT&File=logout.htm HTTP/1.1" 404 797
10.172.210.202 - - [18/Jun/2025:09:04:54 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:54 +0000] "GET /xmldata?item=All HTTP/1.1" 404 767
10.172.210.202 - - [18/Jun/2025:09:04:54 +0000] "GET /upnp/BasicDevice.xml HTTP/1.1" 404 784
10.172.210.202 - - [18/Jun/2025:09:04:54 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:54 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:54 +0000] "GET /robots.txt HTTP/1.1" 404 770
10.172.210.202 - - [18/Jun/2025:09:04:54 +0000] "GET /sitemap.xml HTTP/1.1" 404 771
10.172.210.202 - - [18/Jun/2025:09:04:54 +0000] "GET /.cobalt HTTP/1.1" 404 767
10.172.210.202 - - [18/Jun/2025:09:04:54 +0000] "GET /admin.back HTTP/1.1" 404 770
10.172.210.202 - - [18/Jun/2025:09:04:54 +0000] "GET /file HTTP/1.1" 404 764
10.172.210.202 - - [18/Jun/2025:09:04:54 +0000] "GET /wavemaster.internal HTTP/1.1" 404 779
10.172.210.202 - - [18/Jun/2025:09:04:54 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "NRZYMR / HTTP/1.1" 501 747
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /MSWSMTP/Common/Authentication/Logon.aspx HTTP/1.1" 404 812
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "OPTIONS / HTTP/1.1" 200 -
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /hWlLlytel1iD.html HTTP/1.1" 404 777
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /hWlLlytel1iD.cgi HTTP/1.1" 404 776
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /hWlLlytel1iD.sh HTTP/1.1" 404 775
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /hWlLlytel1iD.pl HTTP/1.1" 404 775
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /hWlLlytel1iD.inc HTTP/1.1" 404 776
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /hWlLlytel1iD.shtml HTTP/1.1" 404 778
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /hWlLlytel1iD.asp HTTP/1.1" 404 776
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /hWlLlytel1iD.php HTTP/1.1" 404 776
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /hWlLlytel1iD.php3 HTTP/1.1" 404 777
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /hWlLlytel1iD.cfm HTTP/1.1" 404 776
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /cgi-bin/hWlLlytel1iD.html HTTP/1.1" 404 789
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /cgi-bin/hWlLlytel1iD.cgi HTTP/1.1" 404 788
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /cgi-bin/hWlLlytel1iD.sh HTTP/1.1" 404 787
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /cgi-bin/hWlLlytel1iD.pl HTTP/1.1" 404 787
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /cgi-bin/hWlLlytel1iD.inc HTTP/1.1" 404 788
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /cgi-bin/hWlLlytel1iD.shtml HTTP/1.1" 404 790
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /cgi-bin/hWlLlytel1iD.asp HTTP/1.1" 404 788
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /cgi-bin/hWlLlytel1iD.php HTTP/1.1" 404 788
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /cgi-bin/hWlLlytel1iD.php3 HTTP/1.1" 404 789
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /cgi-bin/hWlLlytel1iD.cfm HTTP/1.1" 404 788
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /scripts/hWlLlytel1iD.html HTTP/1.1" 404 789
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /scripts/hWlLlytel1iD.cgi HTTP/1.1" 404 788
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /scripts/hWlLlytel1iD.sh HTTP/1.1" 404 787
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /scripts/hWlLlytel1iD.pl HTTP/1.1" 404 787
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /scripts/hWlLlytel1iD.inc HTTP/1.1" 404 788
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /scripts/hWlLlytel1iD.shtml HTTP/1.1" 404 790
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /scripts/hWlLlytel1iD.asp HTTP/1.1" 404 788
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /scripts/hWlLlytel1iD.php HTTP/1.1" 404 788
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /scripts/hWlLlytel1iD.php3 HTTP/1.1" 404 789
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /scripts/hWlLlytel1iD.cfm HTTP/1.1" 404 788
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /ext-js/app/common/zld_product_spec.js HTTP/1.1" 404 809
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "-" 400 1907
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "TRACE /Nessus254659616.html HTTP/1.1" 405 750
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "TRACK /Nessus254659616.html HTTP/1.1" 501 746
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /xampp/index.php HTTP/1.1" 404 779
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /Wsusadmin/Errors/BrowserSettings.aspx HTTP/1.1" 404 805
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /nessus345678.html HTTP/1.1" 404 777
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /nessus345678.html HTTP/1.1" 404 777
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /robots.txt HTTP/1.1" 404 770
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /SnoopServlet/ HTTP/1.1" 404 777
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /favicon.ico HTTP/1.1" 404 771
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /snoopservlet/ HTTP/1.1" 404 777
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /snoop/ HTTP/1.1" 404 770
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /triton-help/en/first.htm HTTP/1.1" 404 792
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /servlet/SnoopServlet/ HTTP/1.1" 404 789
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /servlet/snoopservlet/ HTTP/1.1" 404 789
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /console/login/LoginForm.jsp HTTP/1.1" 404 784
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /servlet/snoop/ HTTP/1.1" 404 782
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /wls-wsat/CoordinatorPortType HTTP/1.1" 404 792
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "SEARCH / HTTP/1.1" 501 747
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "OPTIONS * HTTP/1.1" 200 -
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /usage/ HTTP/1.1" 404 770
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "PROPFIND / HTTP/1.1" 501 749
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /webalizer/ HTTP/1.1" 404 774
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /images HTTP/1.0" 404 766
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /active.log HTTP/1.1" 404 770
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /../../../../../../../../../../../../windows/win.ini HTTP/1.1" 400 797
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /../../../../../../../../../../../../winnt/win.ini HTTP/1.1" 400 797
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /auth/login HTTP/1.1" 404 774
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET ../../../../../../../../../../../../windows/win.ini HTTP/1.1" 400 797
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET ../../../../../../../../../../../../winnt/win.ini HTTP/1.1" 400 797
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /main_internet.php HTTP/1.1" 404 777
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET null HTTP/1.1" 400 1963
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET null HTTP/1.1" 400 1963
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /cfg/shortcuts HTTP/1.1" 404 777
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET null HTTP/1.1" 400 1963
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET null HTTP/1.1" 400 1963
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /hc/error/ HTTP/1.1" 404 777
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5cwindows%5cwin.ini HTTP/1.1" 400 797
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5cwinnt%5cwin.ini HTTP/1.1" 400 797
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /login HTTP/1.1" 404 765
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5cwindows%5cwin%2eini HTTP/1.1" 400 797
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5cwinnt%5cwin%2eini HTTP/1.1" 400 797
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2fwindows%2fwin.ini HTTP/1.1" 400 852
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /ui/login.action HTTP/1.1" 404 779
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2fwinnt%2fwin.ini HTTP/1.1" 400 852
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET null HTTP/1.1" 400 1963
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET null HTTP/1.1" 400 1963
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /hc/admin/login/ HTTP/1.1" 404 787
10.172.210.202 - - [18/Jun/2025:09:04:55 +0000] "GET /%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/windows/win.ini HTTP/1.1" 400 797
10.172.210.202 - - [18/Jun/2025:09:04:56 +0000] "GET / HTTP/1.1" 404 760
10.172.210.202 - - [18/Jun/2025:09:04:56 +0000] "GET /%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/winnt/win.ini HTTP/1.1" 400 797
10.172.210.202 - - [18/Jun/2025:09:04:56 +0000] "GET /login HTTP/1.1" 404 765
10.172.210.202 - - [18/Jun/2025:09:04:56 +0000] "GET null HTTP/1.1" 400 1963
10.172.210.202 - - [18/Jun/2025:09:04:56 +0000] "GET / HTTP/1.1" 404 760
